Problem,Algorithm,GenNo,PopSize,Median-HV,IQR-HV,Median-spreads,IQR-spreads,Median-PFS,IQR-PFS
 xomo_flight, NSGAIISC-4096,12,100,141335482.2,1386401.311,0.717162152,0.045432318,100,0
 xomo_flight, SPEA2SC-100,12,100,140635329.1,1682379.04,0.695123239,0.067538801,100,0
 xomo_flight, NSGAIISC-1024,12,100,141376120.6,2014959.508,0.688689468,0.046767077,100,0
 xomo_flight, NSGAIISC-100,12,100,141241926.5,1729536.608,0.696538224,0.074353489,100,0
 xomo_flight, NSGAIISC-512,12,100,141611413.4,2331251.313,0.701120765,0.03859984,100,0
 xomo_flight, SPEA2SC-1024,12,100,140742560.4,2128839.521,0.686251894,0.047626826,100,0
 xomo_flight, NSGAIISC-2048,12,100,141461336.4,1960019.255,0.689845907,0.070925761,100,0
 xomo_flight, SPEA2-normal,12,100,141405115.5,1188440.983,0.670216814,0.042941783,100,0
 xomo_flight, SPEA2SC-8192,12,100,140578926,1262813.192,0.673101178,0.03760628,100,0
 xomo_flight, SPEA2SC-4096,12,100,141284621.1,1959445.671,0.674130105,0.041510895,100,0
 xomo_flight, SPEA2SC-2048,12,100,140819223.4,1008901.178,0.67754457,0.062381235,100,0
 xomo_flight, SPEA2SC-10000,12,100,141348004.3,1305792.697,0.658613315,0.065425002,100,0
 xomo_flight, NSGAIISC-10000,12,100,141295048.9,1216645.123,0.697914614,0.051977946,100,0
 xomo_all, NSGAII-normal,12,100,141296285.9,1458353.581,0.714077912,0.076936901,100,0
 xomo_all, NSGAIISC-8192,12,100,141433373,1406734.587,0.719493049,0.100607846,100,0
 xomo_all, SPEA2SC-512,12,100,142060745.1,1123955.035,0.690905642,0.024452799,100,0
 xomo_all, NSGAIISC-4096,12,100,141632239.3,965270.9209,0.709167137,0.065197149,100,0
 xomo_all, SPEA2SC-100,12,100,141790348.4,2355578.372,0.685669246,0.055929798,100,0
 xomo_all, NSGAIISC-1024,12,100,141980561.7,2399933.052,0.715893332,0.05359125,100,0
 xomo_all, NSGAIISC-100,12,100,141172108.4,1222726.982,0.723078319,0.07806469,100,0
 xomo_all, NSGAIISC-512,12,100,141882903,1223670.947,0.73748265,0.044279047,100,0
 xomo_all, SPEA2SC-1024,12,100,141325252.5,1407469.308,0.689326486,0.039518841,100,0
 xomo_all, NSGAIISC-2048,12,100,141274544.1,1580834.799,0.701711986,0.054550542,100,0
 xomo_all, SPEA2-normal,12,100,142089855.3,1452469.24,0.678644359,0.037316117,100,0
 xomo_all, SPEA2SC-8192,12,100,141854733.6,1974381.633,0.685370725,0.066512961,100,0
 xomo_all, SPEA2SC-4096,12,100,141694539.3,1066792.466,0.672585368,0.07663271,100,0
 xomo_all, SPEA2SC-2048,12,100,142222857.9,971017.9047,0.664923207,0.04850962,100,0
 xomo_all, SPEA2SC-10000,12,100,141691509.1,1745498.105,0.668422404,0.040313731,100,0
 xomo_all, NSGAIISC-10000,12,100,141141867.1,1179627.171,0.717925439,0.076569495,100,0
 xomo_ground, NSGAII-normal,12,100,141556316.4,822821.0238,0.710249012,0.0518755,100,0
 xomo_ground, NSGAIISC-8192,12,100,141333437.6,1277680.423,0.697146643,0.088899289,100,0
 xomo_ground, SPEA2SC-512,12,100,141598025.2,2123180.506,0.683205665,0.040286101,100,0
 xomo_ground, NSGAIISC-4096,12,100,141615452.3,1951875.904,0.699115148,0.07110476,100,0
 xomo_ground, SPEA2SC-100,12,100,141994969.1,2324471.025,0.666873752,0.039517529,100,0
 xomo_ground, NSGAIISC-1024,12,100,140694018.7,1500933.967,0.700937428,0.088744008,100,0
 xomo_ground, NSGAIISC-100,12,100,141044467.5,1306007.893,0.680359297,0.044363387,100,0
 xomo_ground, NSGAIISC-512,12,100,141961002.5,2098789.12,0.698527295,0.056751689,100,0
 xomo_ground, SPEA2SC-1024,12,100,141670162.8,1880975.215,0.66491953,0.051829059,100,0
 xomo_ground, NSGAIISC-2048,12,100,141882984.6,1949962.064,0.716325177,0.064898949,100,0
 xomo_ground, SPEA2-normal,12,100,141452891.8,1586920.644,0.67411921,0.031735594,100,0
 xomo_ground, SPEA2SC-8192,12,100,141867729.1,1847596.318,0.659368586,0.029842221,100,0
 xomo_ground, SPEA2SC-4096,12,100,141677550.7,1091301.239,0.690708753,0.053621346,100,0
 xomo_ground, SPEA2SC-2048,12,100,140476896.9,1752171.603,0.68176377,0.036346637,100,0
 xomo_ground, SPEA2SC-10000,12,100,141541986.5,2172036.005,0.663098752,0.054947209,100,0
 xomo_ground, NSGAIISC-10000,12,100,140984181.8,918381.0483,0.702018681,0.07682725,100,0
 xomo_osp, NSGAII-normal,12,100,141359848.1,1990944.715,0.701867953,0.053432931,100,0
 xomo_osp, NSGAIISC-8192,12,100,140806079,1869946.309,0.726361875,0.06201329,100,0
 xomo_osp, SPEA2SC-512,12,100,141596173.4,1344182.306,0.696138765,0.055939732,100,0
 xomo_osp, NSGAIISC-4096,12,100,141524863,1946934.566,0.708432168,0.075782862,100,0
 xomo_osp, SPEA2SC-100,12,100,141372369.1,1466604.039,0.678133762,0.057407407,100,0
 xomo_osp, NSGAIISC-1024,12,100,141957878.9,2363786.946,0.710108172,0.106259925,100,0
 xomo_osp, NSGAIISC-100,12,100,140685002.1,1331201.399,0.687758199,0.040725475,100,0
 xomo_osp, NSGAIISC-512,12,100,141706874.6,2091137.264,0.73427272,0.036403457,100,0
 xomo_osp, SPEA2SC-1024,12,100,141602072.8,1571080.199,0.711901684,0.05097227,100,0
 xomo_osp, NSGAIISC-2048,12,100,141410884.5,2164465.121,0.685629297,0.075096853,100,0
 xomo_osp, SPEA2-normal,12,100,141384718.6,1666641.84,0.677537496,0.052127686,100,0
 xomo_osp, SPEA2SC-8192,12,100,142014236.2,1872352.139,0.699067692,0.050056416,100,0
 xomo_osp, SPEA2SC-4096,12,100,141790816.6,2167750.186,0.688103197,0.057069634,100,0
 xomo_osp, SPEA2SC-2048,12,100,141979363,1199832.188,0.68600347,0.03405552,100,0
 xomo_osp, SPEA2SC-10000,12,100,141256852.2,2227626.367,0.697261368,0.044505891,100,0
 xomo_osp, NSGAIISC-10000,12,100,141812215.2,1199155.809,0.699744237,0.063166314,100,0
 xomoo2, NSGAII-normal,12,100,139922485,1613527.329,0.700217848,0.046387593,100,0
 xomoo2, NSGAIISC-8192,12,100,141127963.9,1531123.088,0.695255529,0.039991248,100,0
 xomoo2, SPEA2SC-512,12,100,140292039.8,1434851.203,0.707182293,0.071082659,100,0
 xomoo2, NSGAIISC-4096,12,100,139866746.1,2785485.733,0.715145588,0.028715241,100,0
 xomoo2, SPEA2SC-100,12,100,140453047.4,1489978.641,0.672313171,0.067467336,100,0
 xomoo2, NSGAIISC-1024,12,100,140688116,1151624.544,0.727604977,0.084159136,100,0
 xomoo2, NSGAIISC-100,12,100,140741322,2284059.206,0.692090594,0.037612459,100,0
 xomoo2, NSGAIISC-512,12,100,139861767.7,1477506.573,0.704507474,0.057027821,100,0
 xomoo2, SPEA2SC-1024,12,100,140638494.8,1967980.273,0.679015025,0.039468767,100,0
 xomoo2, NSGAIISC-2048,12,100,140293248.1,1479839.897,0.703640904,0.046812712,100,0
 xomoo2, SPEA2-normal,12,100,140734692.9,1407627.303,0.667447736,0.049447812,100,0
 xomoo2, SPEA2SC-8192,12,100,140142938.5,2361724.662,0.676395778,0.044964981,100,0
 xomoo2, SPEA2SC-4096,12,100,140624520,1840119.876,0.693582233,0.028987387,100,0
 xomoo2, SPEA2SC-2048,12,100,140684950.5,2779764.345,0.684499761,0.047865582,100,0
 xomoo2, SPEA2SC-10000,12,100,140328898.8,2283107.117,0.669742486,0.041530859,100,0
 xomoo2, NSGAIISC-10000,12,100,140554369.3,1745185.919,0.69952293,0.068284426,100,0
 MONRP_50_4_5_0_90, NSGAII-normal,12,100,465405.6026,15952.39738,0.649350521,0.09826593,100,0
 MONRP_50_4_5_0_90, NSGAIISC-8192,12,100,548756.9314,23579.91433,0.65135403,0.053500311,100,0
 MONRP_50_4_5_0_90, SPEA2SC-512,12,100,592864.1522,17243.33833,0.541439454,0.047285926,100,0
 MONRP_50_4_5_0_90, NSGAIISC-4096,12,100,163556.5142,6254.642475,0.654460312,0.04841187,100,0
 MONRP_50_4_5_0_90, SPEA2SC-100,12,100,246717.3622,6454.060225,0.563403353,0.03315085,100,0
 MONRP_50_4_5_0_90, NSGAIISC-1024,12,100,491519.2716,12064.91443,0.64095377,0.064978307,100,0
 MONRP_50_4_5_0_90, NSGAIISC-100,12,100,250046.9234,8711.3077,0.625624788,0.045477276,100,0
 MONRP_50_4_5_0_90, NSGAIISC-512,12,100,596454.0529,17532.85903,0.662443878,0.053269137,100,0
 MONRP_50_4_5_0_90, SPEA2SC-1024,12,100,485062.7983,15420.92175,0.57669308,0.050810184,100,0
 MONRP_50_4_5_0_90, NSGAIISC-2048,12,100,347731.2007,10814.18083,0.624842869,0.045540442,100,0
 MONRP_50_4_5_0_90, SPEA2-normal,12,100,470120.26,16851.52908,0.584074965,0.048035249,100,0
 MONRP_50_4_5_0_90, SPEA2SC-8192,12,100,553788.5945,11667.40055,0.539781368,0.041580056,100,0
 MONRP_50_4_5_0_90, SPEA2SC-4096,12,100,161385.1998,3893.2463,0.574042921,0.050144028,100,0
 MONRP_50_4_5_0_90, SPEA2SC-2048,12,100,346340.7034,16024.5982,0.570906753,0.036619378,100,0
 MONRP_50_4_5_0_90, SPEA2SC-10000,12,100,488072.7125,14924.08673,0.564777477,0.03027479,100,0
 MONRP_50_4_5_0_90, NSGAIISC-10000,12,100,497540.0585,19685.21403,0.649130462,0.068859541,100,0
 MONRP_50_4_5_0_110, NSGAII-normal,12,100,556761.7728,11135.25648,0.634275043,0.08124857,100,0
 MONRP_50_4_5_0_110, NSGAIISC-8192,12,100,585725.3846,17059.9785,0.633426002,0.053297814,100,0
 MONRP_50_4_5_0_110, SPEA2SC-512,12,100,501286.8127,12013.99375,0.577177398,0.064926452,100,0
 MONRP_50_4_5_0_110, NSGAIISC-4096,12,100,165589.5319,5730.70455,0.656571622,0.043013125,100,0
 MONRP_50_4_5_0_110, SPEA2SC-100,12,100,414967.0065,18505.66078,0.549188781,0.03100814,100,0
 MONRP_50_4_5_0_110, NSGAIISC-1024,12,100,489937.8408,14991.2537,0.630591524,0.068396378,100,0
 MONRP_50_4_5_0_110, NSGAIISC-100,12,100,419995.4081,12985.50673,0.635895584,0.063076554,100,0
 MONRP_50_4_5_0_110, NSGAIISC-512,12,100,506591.542,17570.45448,0.612684599,0.065793693,100,0
 MONRP_50_4_5_0_110, SPEA2SC-1024,12,100,489413.0793,12803.3483,0.563547205,0.052623388,100,0
 MONRP_50_4_5_0_110, NSGAIISC-2048,12,100,461390.7058,20145.08885,0.641061613,0.076737215,100,0
 MONRP_50_4_5_0_110, SPEA2-normal,12,100,549890.8026,14384.17303,0.542070169,0.035748061,100,0
 MONRP_50_4_5_0_110, SPEA2SC-8192,12,100,585146.5976,23275.28065,0.556812469,0.060611662,100,0
 MONRP_50_4_5_0_110, SPEA2SC-4096,12,100,165894.3691,9701.86355,0.579288503,0.050496246,100,0
 MONRP_50_4_5_0_110, SPEA2SC-2048,12,100,463705.4427,11568.73988,0.565572927,0.04824265,100,0
 MONRP_50_4_5_0_110, SPEA2SC-10000,12,100,237674.5889,8480.738025,0.575340664,0.048213648,100,0
 MONRP_50_4_5_0_110, NSGAIISC-10000,12,100,240690.7164,9207.894975,0.665540056,0.055584064,100,0
 MONRP_50_4_5_4_90, NSGAII-normal,12,100,184690.6209,4453.0899,0.640449492,0.042934524,100,0
 MONRP_50_4_5_4_90, NSGAIISC-8192,12,100,296114.3861,7984.536375,0.660778122,0.085031324,100,0
 MONRP_50_4_5_4_90, SPEA2SC-512,12,100,589251.1567,17831.16008,0.559786667,0.04004739,100,0
 MONRP_50_4_5_4_90, NSGAIISC-4096,12,100,522675.2906,15328.64,0.658490725,0.035425809,100,0
 MONRP_50_4_5_4_90, SPEA2SC-100,12,100,475461.0904,14392.58675,0.553444428,0.052864244,100,0
 MONRP_50_4_5_4_90, NSGAIISC-1024,12,100,139412.4009,5028.774925,0.661480122,0.055969774,100,0
 MONRP_50_4_5_4_90, NSGAIISC-100,12,100,479249.874,16299.56625,0.648411746,0.048607581,100,0
 MONRP_50_4_5_4_90, NSGAIISC-512,12,100,591826.3747,18274.7165,0.636894264,0.036693756,100,0
 MONRP_50_4_5_4_90, SPEA2SC-1024,12,100,138416.818,5887.083625,0.586063397,0.027061353,100,0
 MONRP_50_4_5_4_90, NSGAIISC-2048,12,100,296637.3907,11239.29625,0.640237441,0.07659562,100,0
 MONRP_50_4_5_4_90, SPEA2-normal,12,100,184736.4545,8085.935,0.586696321,0.037074598,100,0
 MONRP_50_4_5_4_90, SPEA2SC-8192,12,100,293061.9382,12532.91868,0.580705686,0.051528744,100,0
 MONRP_50_4_5_4_90, SPEA2SC-4096,12,100,511814.7873,21600.3797,0.572144537,0.050674501,100,0
 MONRP_50_4_5_4_90, SPEA2SC-2048,12,100,297616.8087,11364.12468,0.572770006,0.043580318,100,0
 MONRP_50_4_5_4_90, SPEA2SC-10000,12,100,311570.8987,11465.8247,0.58980398,0.041337803,100,0
 MONRP_50_4_5_4_90, NSGAIISC-10000,12,100,309014.8013,9896.519075,0.652922156,0.093603709,100,0
 MONRP_50_4_5_4_110, NSGAII-normal,12,100,267707.3343,7750.154025,0.670744795,0.074274689,100,0
 MONRP_50_4_5_4_110, NSGAIISC-8192,12,100,301081.1059,10614.04553,0.650734252,0.044244494,100,0
 MONRP_50_4_5_4_110, SPEA2SC-512,12,100,177165.856,5999.895225,0.588345419,0.042794151,100,0
 MONRP_50_4_5_4_110, NSGAIISC-4096,12,100,240413.8912,4824.825625,0.674406914,0.050870364,100,0
 MONRP_50_4_5_4_110, SPEA2SC-100,12,100,308861.8562,10737.4542,0.562333663,0.04609781,100,0
 MONRP_50_4_5_4_110, NSGAIISC-1024,12,100,607282.6668,12971.96765,0.634411992,0.057285416,100,0
 MONRP_50_4_5_4_110, NSGAIISC-100,12,100,311590.5086,9305.6863,0.652163388,0.044795941,100,0
 MONRP_50_4_5_4_110, NSGAIISC-512,12,100,176605.3619,6847.8137,0.657777825,0.069316783,100,0
 MONRP_50_4_5_4_110, SPEA2SC-1024,12,100,608271.5125,11041.24243,0.581054111,0.067568969,100,0
 MONRP_50_4_5_4_110, NSGAIISC-2048,12,100,159591.0492,6300.5387,0.68280334,0.065754534,100,0
 MONRP_50_4_5_4_110, SPEA2-normal,12,100,267244.7331,5878.356725,0.565483795,0.041533663,100,0
 MONRP_50_4_5_4_110, SPEA2SC-8192,12,100,300055.7814,6831.23505,0.568530821,0.052694822,100,0
 MONRP_50_4_5_4_110, SPEA2SC-4096,12,100,241353.0316,6410.52075,0.581131694,0.045117999,100,0
 MONRP_50_4_5_4_110, SPEA2SC-2048,12,100,161387.063,6039.26495,0.59462546,0.050018774,100,0
 MONRP_50_4_5_4_110, SPEA2SC-10000,12,100,634023.1815,12155.10465,0.575605318,0.070197,100,0
 MONRP_50_4_5_4_110, NSGAIISC-10000,12,100,637533.6259,20275.95613,0.641227519,0.051008882,100,0
 POM3A, NSGAII-normal,13,100,1314702.806,4152.524275,0.658992831,0.086806746,100,0
 POM3A, NSGAIISC-8192,13,100,1313666.63,7113.90835,0.680845536,0.060694257,100,0
 POM3A, SPEA2SC-512,13,100,1312890.33,6869.154325,0.636696503,0.046458406,100,0
 POM3A, NSGAIISC-4096,13,100,1314128.3,7599.168925,0.652727953,0.072664034,100,0
 POM3A, SPEA2SC-100,13,100,1314210.668,5163.3677,0.613486312,0.095821166,100,0
 POM3A, NSGAIISC-1024,13,100,1313993.804,5304.812575,0.65390702,0.064623649,100,0
 POM3A, NSGAIISC-100,13,100,1314403.54,5091.4299,0.646756827,0.059826257,100,0
 POM3A, NSGAIISC-512,13,100,1314934.266,6976.168125,0.656496027,0.056702747,100,0
 POM3A, SPEA2SC-1024,13,100,1315659.797,7362.874875,0.61435822,0.079409223,100,0
 POM3A, NSGAIISC-2048,13,100,1315294.055,6527.299975,0.645781715,0.060597184,100,0
 POM3A, SPEA2-normal,13,100,1313578.881,7516.751475,0.626521047,0.067469119,100,0
 POM3A, SPEA2SC-8192,13,100,1314379.695,8699.391825,0.629126223,0.070428703,100,0
 POM3A, SPEA2SC-4096,13,100,1316906.375,5924.901675,0.647176756,0.063807303,100,0
 POM3A, SPEA2SC-2048,13,100,1314001.118,3347.906,0.646779519,0.062054369,100,0
 POM3A, SPEA2SC-10000,13,100,1314393.664,4091.158225,0.627279146,0.063197774,100,0
 POM3A, NSGAIISC-10000,13,100,1312646.647,6461.27525,0.678657266,0.068203279,100,0
 POM3B, NSGAII-normal,13,100,1308872.921,6183.5799,0.678506148,0.068324466,100,0
 POM3B, NSGAIISC-8192,13,100,1306403.31,6556.732675,0.663035042,0.077732001,100,0
 POM3B, SPEA2SC-512,13,100,1307703.107,5500.6025,0.594591023,0.08768023,100,0
 POM3B, NSGAIISC-4096,13,100,1310065.063,6828.0896,0.638743615,0.076525349,100,0
 POM3B, SPEA2SC-100,13,100,1311282.086,8526.442225,0.633937332,0.065699078,100,0
 POM3B, NSGAIISC-1024,13,100,1308605.376,7128.819525,0.641555111,0.073989825,100,0
 POM3B, NSGAIISC-100,13,100,1309263.562,7150.3928,0.629567994,0.037408896,100,0
 POM3B, NSGAIISC-512,13,100,1304974.324,8505.15,0.640263455,0.068106146,100,0
 POM3B, SPEA2SC-1024,13,100,1309656.04,8231.9065,0.621341615,0.057532357,100,0
 POM3B, NSGAIISC-2048,13,100,1307967.975,6241.001225,0.634371368,0.064898601,100,0
 POM3B, SPEA2-normal,13,100,1307542.059,7168.594475,0.631104784,0.058962989,100,0
 POM3B, SPEA2SC-8192,13,100,1309432.991,9042.0649,0.622839912,0.050202052,100,0
 POM3B, SPEA2SC-4096,13,100,1308968.588,6668.54695,0.644035541,0.094649806,100,0
 POM3B, SPEA2SC-2048,13,100,1308778.552,7701.2571,0.6239757,0.064788538,100,0
 POM3B, SPEA2SC-10000,13,100,1308051.881,9052.572575,0.62694018,0.073809612,100,0
 POM3B, NSGAIISC-10000,13,100,1310421.368,11561.44393,0.669691252,0.06237419,100,0
 POM3C, NSGAII-normal,13,100,1064456.678,44663.71315,0.588251925,0.064974644,100,0
 POM3C, NSGAIISC-8192,13,100,1055206.099,41919.70973,0.576664524,0.112146318,100,0
 POM3C, SPEA2SC-512,13,100,1061591.386,19367.62215,0.630621028,0.048407564,100,0
 POM3C, NSGAIISC-4096,13,100,1061133.302,27688.85425,0.625776388,0.10395486,100,0
 POM3C, SPEA2SC-100,13,100,1047924.648,16596.7906,0.624761047,0.046255312,100,0
 POM3C, NSGAIISC-1024,13,100,1062504.599,25555.78898,0.581059455,0.110554694,100,0
 POM3C, NSGAIISC-100,13,100,1065870.466,38492.27935,0.574973336,0.091939649,100,0
 POM3C, NSGAIISC-512,13,100,1055025.419,26097.70675,0.592285106,0.153508753,100,0
 POM3C, SPEA2SC-1024,13,100,1056972.252,26988.4734,0.648279906,0.039273039,100,0
 POM3C, NSGAIISC-2048,13,100,1048077.727,40820.9183,0.56760582,0.07958404,100,0
 POM3C, SPEA2-normal,13,100,1060287.533,36784.67285,0.594636007,0.083710349,100,0
 POM3C, SPEA2SC-8192,13,100,1049473.348,37448.83423,0.64070396,0.052988978,100,0
 POM3C, SPEA2SC-4096,13,100,1056039.25,18261.89338,0.627304904,0.072868075,100,0
 POM3C, SPEA2SC-2048,13,100,1055552.418,36071.9518,0.609827284,0.053827256,100,0
 POM3C, SPEA2SC-10000,13,100,1068243.107,23000.01293,0.630506227,0.058454876,100,0
 POM3C, NSGAIISC-10000,13,100,1060468.567,30542.6724,0.59043534,0.094860105,100,0
 POM3D, NSGAII-normal,13,100,1299192.903,14620.5051,0.796229398,0.050112673,100,0
 POM3D, NSGAIISC-8192,13,100,1303039.746,22920.8798,0.776242542,0.078893764,100,0
 POM3D, SPEA2SC-512,13,100,1310198.47,18733.33475,0.758462569,0.106261185,100,0
 POM3D, NSGAIISC-4096,13,100,1310936.185,19635.60803,0.79304057,0.055315492,100,0
 POM3D, SPEA2SC-100,13,100,1302497.025,15220.2525,0.764697416,0.082971224,100,0
 POM3D, NSGAIISC-1024,13,100,1312017.409,17177.38075,0.795793553,0.116576776,100,0
 POM3D, NSGAIISC-100,13,100,1307822.506,17652.144,0.793562086,0.054363537,100,0
 POM3D, NSGAIISC-512,13,100,1305642.586,20928.5116,0.808655244,0.045349955,100,0
 POM3D, SPEA2SC-1024,13,100,1310623.755,11040.67415,0.790521438,0.045443126,100,0
 POM3D, NSGAIISC-2048,13,100,1310740.479,18919.91493,0.820648545,0.079160043,100,0
 POM3D, SPEA2-normal,13,100,1297694.825,14689.52873,0.773955567,0.056666406,100,0
 POM3D, SPEA2SC-8192,13,100,1309288.616,18232.5527,0.763914034,0.102934363,100,0
 POM3D, SPEA2SC-4096,13,100,1313537.015,11431.23285,0.765066663,0.073573712,100,0
 POM3D, SPEA2SC-2048,13,100,1304674.532,15929.07125,0.778718984,0.104066956,100,0
 POM3D, SPEA2SC-10000,13,100,1304409.625,16592.87085,0.75670258,0.148762128,100,0
 POM3D, NSGAIISC-10000,13,100,1306799.367,14080.71475,0.815900086,0.102561019,100,0
 xomo_flight, NSGAII-normal,13,100,141395031,1225281.786,0.683297679,0.078037313,100,0
 xomo_flight, NSGAIISC-8192,13,100,140685801.5,1234516.397,0.681098481,0.034743736,100,0
 xomo_flight, SPEA2SC-512,13,100,140864934.3,1172159.071,0.678317335,0.11473924,100,0
 xomo_flight, NSGAIISC-4096,13,100,141335566.4,1386357.47,0.726338808,0.035352073,100,0
 xomo_flight, SPEA2SC-100,13,100,140788784,1727243.139,0.681975976,0.057660565,100,0
 xomo_flight, NSGAIISC-1024,13,100,141405752.9,2008819.704,0.705221012,0.05067269,100,0
 xomo_flight, NSGAIISC-100,13,100,141404343.3,1553592.908,0.698284149,0.066074206,100,0
 xomo_flight, NSGAIISC-512,13,100,141611413.4,2131773.716,0.707245177,0.071143809,100,0
 xomo_flight, SPEA2SC-1024,13,100,141063751.4,1929969.657,0.679689303,0.047404774,100,0
 xomo_flight, NSGAIISC-2048,13,100,141477098.4,1945684.75,0.701509634,0.057896131,100,0
 xomo_flight, SPEA2-normal,13,100,141539509.6,1308090.014,0.690039221,0.034729343,100,0
 xomo_flight, SPEA2SC-8192,13,100,140608311,1262813.192,0.672947439,0.043086096,100,0
 xomo_flight, SPEA2SC-4096,13,100,141625646.5,1698004.905,0.653269037,0.05163191,100,0
 xomo_flight, SPEA2SC-2048,13,100,140983473,1372340.821,0.684178963,0.064273944,100,0
 xomo_flight, SPEA2SC-10000,13,100,141363365.9,1181966.504,0.658883076,0.066637895,100,0
 xomo_flight, NSGAIISC-10000,13,100,141405415.3,1009726.784,0.72045009,0.070453782,100,0
 xomo_all, NSGAII-normal,13,100,141328213.8,1327297.119,0.739011395,0.071797717,100,0
 xomo_all, NSGAIISC-8192,13,100,141643384.2,1232812.667,0.728453338,0.074685157,100,0
 xomo_all, SPEA2SC-512,13,100,142060745.1,1115384.469,0.685086115,0.04081103,100,0
 xomo_all, NSGAIISC-4096,13,100,141764168.4,1360066.556,0.704988835,0.065226424,100,0
 xomo_all, SPEA2SC-100,13,100,141790348.4,2092298.442,0.693572845,0.043535847,100,0
 xomo_all, NSGAIISC-1024,13,100,141983697.3,2064418.128,0.737017537,0.04793993,100,0
 xomo_all, NSGAIISC-100,13,100,141450072.4,1279907.729,0.726594628,0.064752664,100,0
 xomo_all, NSGAIISC-512,13,100,142092097.7,1579159.608,0.749291816,0.053577471,100,0
 xomo_all, SPEA2SC-1024,13,100,141633140,1497138.395,0.674286246,0.069473875,100,0
 xomo_all, NSGAIISC-2048,13,100,141439423.8,1649926.559,0.692664218,0.061648413,100,0
 xomo_all, SPEA2-normal,13,100,142108363.5,1221314.103,0.678144979,0.060676402,100,0
 xomo_all, SPEA2SC-8192,13,100,141950410.3,1974141.491,0.69239304,0.052654345,100,0
 xomo_all, SPEA2SC-4096,13,100,141727854.6,1024281.26,0.674776681,0.046110576,100,0
 xomo_all, SPEA2SC-2048,13,100,142243358.5,663910.3094,0.691265781,0.030905983,100,0
 xomo_all, SPEA2SC-10000,13,100,141776276.8,1528930.661,0.687669552,0.04087492,100,0
 xomo_all, NSGAIISC-10000,13,100,141172418.3,1176971.923,0.72220223,0.055057801,100,0
 xomo_ground, NSGAII-normal,13,100,141765297.2,707903.1551,0.711675799,0.057789717,100,0
 xomo_ground, NSGAIISC-8192,13,100,141396800.7,1252167.183,0.687906389,0.054521796,100,0
 xomo_ground, SPEA2SC-512,13,100,141625354.7,2200005.095,0.682465232,0.058101118,100,0
 xomo_ground, NSGAIISC-4096,13,100,141803819.8,1367662.269,0.712623718,0.09069285,100,0
 xomo_ground, SPEA2SC-100,13,100,142058994.9,2152087.42,0.66614265,0.033624312,100,0
 xomo_ground, NSGAIISC-1024,13,100,140814031.7,1459211.57,0.720061684,0.067219412,100,0
 xomo_ground, NSGAIISC-100,13,100,141128719,1057503.226,0.687779368,0.070643356,100,0
